title,abstract,link,rank,score
"Tăng cường đối thoại, thu hẹp bất đồng trong thực thi quyền con người","(ĐCSVN) - Những năm qua, vấn đề bảo đảm quyền con người luôn được Việt Nam thực thi một cách đầy đủ, công bằng, công khai, minh bạch, được quốc tế công nhận. Đặc biệt là quá trình Việt Nam thực thi Công ước xóa bỏ mọi hình thức phân biệt chủng tộc (CERD). Phóng viên Báo điện tử Đảng Cộng sản Việt Nam đã có cuộc trao đổi, phỏng vấn với Thiếu tướng Nguyễn Văn Kỷ, Phó Cục trưởng Cục Đối ngoại, Bộ Công an để làm rõ hơn vấn đề này.",https://dangcongsan.vn/bao-dam-quyen-cho-nguoi-dan-toc-thieu-so/dua-cong-uoc-vao-cuoc-song/tang-cuong-doi-thoai-thu-hep-bat-dong-trong-thuc-thi-quyen-con-nguoi-646388.html,218,0
Tốc độ tăng năng suất lao động 3 năm liên tiếp bị “hụt hơi”?,"(ĐCSVN) - Năng suất lao động được coi là con đường ngắn nhất để đưa nền kinh tế phát triển nhanh, bền vững có nguy cơ năm thứ 3 liên tiếp bị ""hụt hơi"", không đạt mục tiêu đề ra.",https://dangcongsan.vn/noi-hay-dung/toc-do-tang-nang-suat-lao-dong-3-nam-lien-tiep-bi-hut-hoi-649540.html,219,0
“Đất rừng phương Nam” chỉnh sửa nội dung là cần thiết,(ĐCSVN)- Vừa ra mắt được mấy ngày nhưng bộ phim “Đất rừng phương Nam” của đạo diễn Nguyễn Quang Dũng đã gây chú ý không chỉ với doanh thu khủng (gần 45 tỷ đồng trong 3 ngày công chiếu) mà còn bởi có nhiều ý kiến tranh cãi về sự sai lệch lịch sử. Trước thực trạng này Bộ VHTTDL đã yêu cầu Hội đồng thẩm định phim thẩm định lại bộ phim và nhà làm phim đã đề xuất chỉnh sửa một số nội dung tránh gây hiểu lầm.,https://dangcongsan.vn/noi-hay-dung/dat-rung-phuong-nam-chinh-sua-noi-dung-la-can-thiet-649505.html,220,0
"Xem xét ""cấm diễn"", ""cấm sóng"" đối với nghệ sĩ vi phạm pháp luật, đạo đức","(ĐCSVN) - Nhằm thanh lọc môi trường nghệ thuật, tạo điều kiện để các nghệ sĩ đích thực có thêm cơ hội được làm nghề, được tỏa sáng, nên chăng cần ""cấm diễn"", ""cấm sóng"" những nghệ sĩ vi phạm pháp luật và đạo đức, quảng cáo sai sự thật, trục lợi từ niềm tin của công chúng?",https://dangcongsan.vn/cung-ban-luan/xem-xet-cam-dien-cam-song-doi-voi-nghe-si-vi-pham-phap-luat-dao-duc-649385.html,221,0
Tham nhũng & những lỗ hổng pháp lý về đất đai,(ĐCSVN) - Hàng loạt “lỗ hổng” của pháp luật về lĩnh vực này đã phát lộ khi các cơ quan chức năng đẩy mạnh điều tra và đưa ra xét xử công khai nhiều vụ án kinh tế tham nhũng lớn với thủ đoạn cấu kết tinh vi giữa doanh nghiệp và những quan chức có thẩm quyền gây thất thoát tài sản nhà nước hàng nghìn tỷ đồng. Đây không chỉ là “cảnh báo đỏ” mà còn là nhiệm vụ cấp bách của các cơ quan chức năng trong công tác xây dựng hành lang pháp lý về đất đai.,https://dangcongsan.vn/noi-hay-dung/tham-nhung-nhung-lo-hong-phap-ly-ve-dat-dai-648207.html,222,0
Phim Việt mất phong độ tại các phòng vé,"(ĐCSVN) - Đã hết quý III bước sang quý IV, quý cuối cùng trong năm 2023 để các dự án tăng tốc về đích nhưng gần đây chưa có một dự án phim thương mại nào ra mắt tạo được những “cú hích” tại các phòng vé mạnh mẽ như dịp tết. Một số phim ra rạp không đạt được doanh thu như kỳ vọng, phải chăng là dấu hiệu “hụt hơi” của dòng phim thương mại Việt Nam?",https://dangcongsan.vn/noi-hay-dung/phim-viet-mat-phong-do-tai-cac-phong-ve-648538.html,223,0
"Chung cư mini: Cần chấm dứt tình trạng ""phạt cho tồn tại""","(ĐCSVN) - Sau vụ cháy tại chung cư mini ở Hà Nội vừa qua, nhận thức, tính chủ động của nhiều chủ chung cư mini và người dân đã có nhiều thay đổi tích cực. Song theo các chuyên gia, về lâu dài, cần có những thay đổi trong quản lý việc xây dựng, khai thác các chung cư mini từ phía các cơ quan chức năng, chính quyền địa phương. Qua đó, tránh tái diễn những vụ hỏa hoạn nghiêm trọng, bảo đảm an toàn, chống cháy nổ cho các chung cư mini tại nhiều đô thị lớn hiện nay. Điều quan trọng nhất là cần chấm dứt tình trạng ""phạt cho tồn tại""",https://dangcongsan.vn/noi-hay-dung/chung-cu-mini-can-cham-dut-tinh-trang-phat-cho-ton-tai-647786.html,224,0
Để động lực không thành áp lực!,"(ĐCSVN) - Hoạt động kiểm tra đánh giá học sinh xưa nay đã được ngành giáo dục triển khai với hình thức đánh giá thường xuyên và định kỳ, trong đó kiểm tra bài cũ đầu giờ học là một hoạt động đánh giá thường xuyên. Vấn đề đặt ra là làm sao để việc kiểm tra bài cũ không phải là áp lực đối với học sinh mà nó thật sự là động lực cho các em trong quá trình học tập.",https://dangcongsan.vn/noi-hay-dung/de-dong-luc-khong-thanh-ap-luc-647634.html,225,0
Tuyên chiến với sim “rác”,"(ĐCSVN)- Thời gian qua, Bộ Thông tin và Truyền thông (TT&TT) và các nhà mạng đã liên tục có nhiều biện pháp cứng rắn nhằm triệt tiêu sim “rác”. Mạnh tay là thế nhưng vấn nạn tin nhắn “rác”, cuộc gọi lừa đảo vẫn liên tục “hành hạ” người dùng.",https://dangcongsan.vn/noi-hay-dung/tuyen-chien-voi-sim-rac-647251.html,226,0
Rút bảo hiểm xã hội một lần là vấn đề rất day dứt,"(ĐCSVN) - Thứ trưởng Bộ Lao động, Thương binh và Xã hội Nguyễn Văn Hồi cho rằng, vấn đề rút bảo hiểm xã hội một lần là một thực trạng rất day dứt. Trong giai đoạn 2016- 2022, số người rút bảo hiểm bảo hiểm xã hội một lần lên đến 3,5 triệu người…",https://dangcongsan.vn/xa-hoi/rut-bao-hiem-xa-hoi-mot-lan-la-van-de-rat-day-dut-647205.html,227,0
"Rà soát sau sự cố: Vẫn là ""mất bò mới lo làm chuồng""","(ĐCSVN) -  “Rà soát” là cụm từ được nhắc đến và sử dụng nhiều sau mỗi sự cố hoặc tai họa xảy ra ở một số ngành, lĩnh vực trong thời gian vừa qua. Cần thay đổi tư duy “mất bò mới lo làm chuồng”, cứ xảy ra sự cố thì mới cấp tốc rà soát, kiểm tra. Phải chăng lâu nay, khâu kiểm tra, đánh giá chưa được coi trọng đúng mức trong công tác quản lý nhà nước các cấp ở một số lĩnh vực? Bài học nào được rút ra từ thực tế?",https://dangcongsan.vn/noi-hay-dung/ra-soat-sau-su-co-van-la-mat-bo-moi-lo-lam-chuong-646782.html,228,0
Làm gì để bảo vệ biểu tượng du lịch Hạ Long?,"(ĐCSVN)- Trước những biến đổi địa chất, tác động của sóng gió, nước biển….đe dọa đến sự an nguy của hòn Trống Mái trên Vịnh Hạ Long, Phó Giám đốc phụ trách sở Du lich Quảng Ninh Nguyễn Huyền Anh cho biết, hiện tỉnh đã có những chỉ đạo cụ thể cũng như đề án khoa học để căn cứ vào khoa học có phương án bảo vệ hòn Trống Mái tốt nhất.",https://dangcongsan.vn/noi-hay-dung/lam-gi-de-bao-ve-bieu-tuong-du-lich-ha-long-646293.html,229,0
Chợ xây xong bỏ hoang: Ai chịu trách nhiệm?,"(ĐCSVN)- Chợ là một trong những hạng mục của Chương trình mục tiêu quốc gia về xây dựng nông thôn mới với số vốn đầu tư không hề nhỏ. Tuy nhiên, do thiếu tầm nhìn và nhiều các lí do khác nhau, nên một số chợ xây dựng xong không phát huy được hiệu quả, thậm chí bị bỏ hoang, gây lãng phí và để lại bức xúc trong dân.",https://dangcongsan.vn/noi-hay-dung/cho-xay-xong-bo-hoang-ai-chiu-trach-nhiem-646254.html,230,0
Cần có giải pháp phù hợp về chính sách thuế với cơ quan báo chí,(ĐCSVN) - Bộ Tài chính đã ban hành Thông tư 19/2023/TT-BTC bãi bỏ Thông tư 150/2010/TT-BTC hướng dẫn về thuế giá trị gia tăng (GTGT) và thuế thu nhập doanh nghiệp (TNDN) đối với cơ quan báo chí. Quy định bãi bỏ này sẽ khiến các cơ quan báo chí gặp nhiều khó khăn hơn trong thời gian tới.,https://dangcongsan.vn/noi-hay-dung/can-co-giai-phap-phu-hop-ve-chinh-sach-thue-voi-co-quan-bao-chi-646160.html,231,0
Đau lòng trụ sở bỏ hoang sau sáp nhập,"(ĐCSVN) - Thực hiện nghị quyết của Bộ Chính trị, nhiều địa phương đã thực hiện chủ trương sáp nhập xã, huyện để giảm số lượng đơn vị hành chính. Tuy nhiên, sau sáp nhập, hàng loạt trụ sở cơ quan bị bỏ hoang, gây lãng phí lớn, trong đó có nhiều khu nhà vốn là trụ sở làm việc.",https://dangcongsan.vn/noi-hay-dung/dau-long-tru-so-bo-hoang-sau-sap-nhap-646030.html,232,0
Tăng học phí đại học: Áp lực từ nhiều phía,"(ĐCSVN) - Ba năm gần đây, các trường đại học đều không tăng học phí, có lẽ vì vậy, ngay từ cuối năm học 2022-2023, nhiều trường đại học đã công bố đề án tuyển sinh, trong đó kèm lộ trình tăng học phí. Tuy nhiên, quy định mới của  Chính phủ khiến nhiều trường phải hoãn lại dự định này.",https://dangcongsan.vn/noi-hay-dung/tang-hoc-phi-dai-hoc-ap-luc-tu-nhieu-phia-645977.html,233,0
Chuyện nhỏ mà không nhỏ,"(ĐCSVN)- Treo cờ Tổ quốc theo tôi phải được các cấp ủy, cấp bộ đoàn, hệ thống các trường học tham gia tuyên truyền, giáo dục thường xuyên cho từng người dân, hội viên, đoàn viên, học sinh, sinh viên. Và từng gia đình cũng phải tự giác giáo dục cho con cháu tự giác treo cờ Tổ quốc nhân các  ngày lễ lớn của dân tộc.",https://dangcongsan.vn/noi-hay-dung/chuyen-nho-ma-khong-nho-645630.html,234,0
Cảnh giác trước nguy cơ làn sóng dịch COVID-19 tái bùng phát,"(ĐCSVN) – Dịch COVID-19 đang có xu hướng quay trở lại trong thời gian gần đây khi số ca mắc mới được ghi nhận ở 103 quốc gia tăng với tỷ lệ đáng lo ngại. Trong bối cảnh đó, người dân cần tiếp tục cảnh giác với dịch bệnh, đặc biệt là nhóm dễ bị tổn thương và người có bệnh nền. Không chủ quan, lơ là, mất cảnh giác, vì vậy, vẫn là những điều thiết yếu mà mỗi chúng ta cần nhắc nhớ.",https://dangcongsan.vn/noi-hay-dung/canh-giac-truoc-nguy-co-lan-song-dich-covid-19-tai-bung-phat-645567.html,235,0
"Có Quỹ hay không, sao mãi bàn?","(ĐCSVN) - Việc xây dựng một hành lang pháp lý đủ tầm là giải pháp hết sức cần thiết và quan trọng để các quỹ ngoài ngân sách nhà nước đi vào “nề nếp”; cũng để không phải ""cứ ngồi bàn mãi là có quỹ hay không"" với mỗi dự luật khi đưa ra bàn thảo.",https://dangcongsan.vn/noi-hay-dung/co-quy-hay-khong-sao-mai-ban-644943.html,236,0
"Bất khả, nhưng bị xâm phạm!","(ĐCSVN) - Người dân tiếp tục bức xúc trước tình trạng bị gọi điện, liên hệ làm phiền, mà chẳng biết từ đâu kẻ làm phiền có được số điện thoại và thông tin cá nhân của mình với độ chính xác cao.",https://dangcongsan.vn/noi-hay-dung/bat-kha-nhung-bi-xam-pham-644805.html,237,0
Hướng đi nào cho đội tuyển bóng đá nữ Việt Nam?,​(ĐCSVN) - Đội tuyển bóng đá nữ quốc gia Việt Nam đã kết thúc hành trình chinh phục vòng chung kết World Cup bóng đá nữ đầu tiên trong lịch sử với nhiều kỳ vọng và cả những thách thức đặt ra cho chặng đường phát triển tiếp theo.,https://dangcongsan.vn/the-thao/huong-di-nao-cho-doi-tuyen-bong-da-nu-viet-nam-644521.html,238,0
Quá nhiều văn bản!,"(ĐCSVN) - Có tới trên 300 văn bản chỉ đạo, hướng dẫn của cả Trung ương và địa phương để thực hiện 3 Chương trình mục tiêu quốc gia.",https://dangcongsan.vn/noi-hay-dung/qua-nhieu-van-ban-644488.html,239,0
Phương án nào để người lao động hưởng bảo hiểm xã hội một lần?,(ĐCSVN) - Chính phủ đưa ra 2 phương án quy định các điều kiện hưởng bảo hiểm xã hội một lần. Còn Uỷ ban Xã hội trong báo cáo thẩm tra sơ bộ dự thảo luật đã đưa ra 5 quan điểm khác nhau về vấn đề này.,https://dangcongsan.vn/cung-ban-luan/phuong-an-nao-de-nguoi-lao-dong-huong-bao-hiem-xa-hoi-mot-lan-644397.html,240,0
Để các cuộc thi sắc đẹp... đẹp hơn trong mắt công chúng!,"(ĐCSVN) - Những ngày gần đây, ồn ào xung quanh phát ngôn của tân hoa hậu Huỳnh Trần Ý Nhi (Miss World Việt Nam 2023) dường như vẫn chưa có dấu hiệu hạ nhiệt. Hoa hậu và cuộc thi này vẫn đang  trở thành “điểm nóng” trên các diễn đàn, nhất là mạng xã hội. Từ những bất cập của cuộc thi và cách bài xích, “ném đá” thái quá của một bộ phận công chúng khiến nhiều người nêu vấn đề đã đến lúc chúng ta cần phải định vị lại cách hành xử của công chúng cũng như các cuộc thi hoa hậu và nhan sắc đang ngày càng nở rộ hiện nay.",https://dangcongsan.vn/tu-tuong-van-hoa/de-cac-cuoc-thi-sac-dep-dep-hon-trong-mat-cong-chung-643673.html,241,0
"Nan giải xử lý, cơ cấu lại nợ xấu ngân hàng","(ĐCSVN) -  Gần đây, trên trang web của nhiều ngân hàng, các thông báo bán nợ, đấu giá khoản nợ xuất hiện dày đặc cho thấy tình trạng nợ xấu của các tổ chức tín dụng là rất đáng lo ngại. Thực tế, không ít ngân hàng đang phải đối mặt với việc khó bán tài sản đảm bảo để thu hồi nợ, dù đã giảm giá rất thấp so giá trị khoản vay. Trong khi đó, việc thu hồi nợ xấu, bán tài sản đảm bảo lại khá gian nan do thị trường trầm lắng, hàng loạt vướng mắc về pháp lý chưa được tháo gỡ triệt để.",https://dangcongsan.vn/noi-hay-dung/nan-giai-xu-ly-co-cau-lai-no-xau-ngan-hang-643570.html,242,0
Ai quản lý thuốc lá điện tử?,"(ĐCSVN) – 100% mẫu tinh dầu thuốc lá điện tử các bệnh nhân đã sử dụng và bị sốc thuốc cho thấy, tất cả đều chứa chất ma túy tổng hợp. Dù bị cấm, nhưng việc mua thuốc lá điện tử, tinh dầu lại khá dễ dàng. Vậy tại sao thuốc lá điện tử vẫn chưa được quản lý?",https://dangcongsan.vn/cung-ban-luan/ai-quan-ly-thuoc-la-dien-tu-643428.html,243,0
Không thể là phép cộng cơ học đơn giản!,"(ĐCSVN) - Việc sáp nhập quận Hoàn Kiếm cần phải tính toán rất thận trọng vì đây là trường hợp đặc biệt, có quá nhiều yếu tố đặc thù, phức tạp, nhạy cảm, liên quan đến lịch sử, văn hóa, địa linh Hà Nội, do đó không thể là phép cộng cơ học đơn giản, máy móc, cứng nhắc.",https://dangcongsan.vn/cung-ban-luan/khong-the-la-phep-cong-co-hoc-don-gian-643304.html,244,0
"Cảnh giác với bẫy “việc nhẹ, lương cao”","(ĐCSVN) – Gần đây, báo chí cảnh báo nhiều người bị lừa đảo trực tuyến với cái bẫy “việc nhẹ lương cao”. Nguyên nhân vì đâu mà nhiều người không có tiền vẫn mắc cú lừa hàng chục, hàng trăm triệu, thậm chí hàng tỉ đồng?",https://dangcongsan.vn/noi-hay-dung/canh-giac-voi-bay-viec-nhe-luong-cao-642813.html,245,0
Chậm thực hiện một chính sách tốt!,"(ĐCSVN) - Vừa qua, câu chuyện chậm trả lương hưu tăng thêm làm người về hưu chưa được vui nhiều, mặc dù cơ quan chức năng đã giải thích lý do. Song dư luận cho rằng tăng lương hưu là một chính sách tốt, tuy nhiên chậm trả lương hưu theo mức mới dễ làm giảm ý nghĩa một chính sách tốt.",https://dangcongsan.vn/noi-hay-dung/cham-thuc-hien-mot-chinh-sach-tot-642099.html,246,0
Xác định vị trí việc làm: Yêu cầu đã trở nên cấp thiết,"(ĐCSVN) - Trước đòi hỏi của thực tiễn, nhất là tình trạng “sợ trách nhiệm” đã được dư luận xã hội tranh luận “nảy lửa” liên tục trong thời gian qua, đòi hỏi việc xác định vị trí việc làm cần được đẩy nhanh hơn nữa. Đây là một vấn đề khó, nhạy cảm nhưng đã trở nên cấp thiết nên không thể chậm chễ hơn.",https://dangcongsan.vn/noi-hay-dung/xac-dinh-vi-tri-viec-lam-yeu-cau-da-tro-nen-cap-thiet-642054.html,247,0
Cần sớm tìm lời giải cho bài toán thiếu hụt giáo viên,"(ĐCSVN) - Theo số liệu của Bộ Giáo dục và Đào tạo, tính đến cuối năm 2022, cả nước thiếu hơn 100.000 giáo viên, chủ yếu ở bậc mầm non, tiểu học, và với một số môn học theo chương trình mới như Âm nhạc, Mỹ thuật, Tin học, tiếng Anh... Trong đó, Thanh Hóa, Hà Nội, TP. Hồ Chí Minh là những địa phương thiếu nhiều nhất. Điều này đang đặt ra vấn đề rất cấp bách không chỉ đối với ngành Giáo dục để bù đắp lượng giáo viên thiếu hụt.",https://dangcongsan.vn/noi-hay-dung/can-som-tim-loi-giai-cho-bai-toan-thieu-hut-giao-vien-641746.html,248,0
Chung tay đẩy lùi nạn tảo hôn ở Tây Nguyên,"(ĐCSVN) - Tảo hôn là một vấn nạn của xã hội, một trở ngại lớn đối với sự phát triển bền vững ở vùng đồng bào dân tộc thiểu số (DTTS) cả nước nói chung và Tây Nguyên nói riêng. Tảo hôn không chỉ vi phạm pháp luật mà còn để lại nhiều hệ lụy lâu dài đối với gia đình và xã hội, trực tiếp ảnh hưởng đến chất lượng nguồn nhân lực, một trong những lực cản đối với sự phát triển tiến bộ xã hội.",https://dangcongsan.vn/xa-hoi/chung-tay-day-lui-nan-tao-hon-o-tay-nguyen-641463.html,249,0
Đăng ký thường trú cho người lao động tại Thủ đô: Đừng để thành gánh nặng!,(ĐCSVN) - Nghị quyết quy định diện tích nhà ở tối thiểu để đăng ký thường trú tại Hà Nội vừa được thông qua không được nhiều người lao động chờ đón. Họ cho rằng quy định đó là tạo thêm gánh nặng. Vậy đâu là giải pháp để gỡ cũng là nhằm khắc phục tình trạng quá tải về tăng mật độ dân số tại Thủ đô đang năm sau cao hơn năm trước?,https://dangcongsan.vn/cung-ban-luan/dang-ky-thuong-tru-cho-nguoi-lao-dong-tai-thu-do-dung-de-thanh-ganh-nang-641484.html,250,0
"Bồi dưỡng, rèn luyện đội ngũ sĩ quan trẻ trong Quân đội theo tinh thần “7 dám”","(ĐCSVN) - Bồi dưỡng, rèn luyện đội ngũ cán bộ Quân đội nói chung, sĩ quan trẻ trong Quân đội nói riêng theo tinh thần “7 dám” (dám nghĩ, dám nói, dám làm, dám chịu trách nhiệm, dám đổi mới, sáng tạo, dám đương đầu với khó khăn, thử thách, và dám hành động vì lợi ích chung) là nội dung quan trọng, quyết định đến sự nghiệp xây dựng Quân đội hiện nay.",https://dangcongsan.vn/quoc-phong-an-ninh/boi-duong-ren-luyen-doi-ngu-si-quan-tre-trong-quan-doi-theo-tinh-than-7-dam-641444.html,251,0
"Giải pháp nào giải bài toán ""chen chân"" xếp hàng vào lớp 10 ở Thủ đô?","(ĐCSVN) - Những ngày qua, tình cảnh phụ huynh chen lấn xếp hàng xuyên đêm để nhập học cho con vào lớp 10 ở một số trường tư thục, công lập tự chủ tài chính tại Hà Nội gây nỗi ám ảnh trong dư luận. Điều đáng nói, không ít trường hợp đủ hoặc thừa điểm chuẩn so với nhà trường quy định nhưng vì ""chậm chân"" nên đã phải ra về trong tiếc nuối và bức xúc.",https://dangcongsan.vn/noi-hay-dung/giai-phap-nao-giai-bai-toan-chen-chan-xep-hang-vao-lop-10-o-thu-do-641442.html,252,0
Thận trọng trước diễn biến phức tạp của bệnh tay chân miệng,"(ĐCSVN) - Trước diễn biến số ca mắc tay chân miệng tăng nhanh tại một số tỉnh phía Nam trong những tuần gần đây cùng với sự xuất hiện trở lại của Enterovirus 71 genotype B5, các chuyên gia dự báo trong thời gian tới sẽ xuất hiện nhiều ca bệnh nặng và có thể dẫn tử vong, nếu không tích cực triển khai các giải pháp phòng chống dịch và điều trị hiệu quả.",https://dangcongsan.vn/noi-hay-dung/than-trong-truoc-dien-bien-phuc-tap-cua-benh-tay-chan-mieng-640351.html,253,0
Bài 2: “Công phá” vào bức tường “sợ trách nhiệm”,"(ĐCSVN) – Những phát biểu rồi những tấm biển tranh luận “nảy lửa” liên tục được giơ lên về thực trạng cán bộ sợ sai trong một ngày rưỡi Quốc hội thảo luận tình hình kinh tế - xã hội cho thấy câu chuyện sợ sai, sợ trách nhiệm, không dám làm của một bộ phận cán bộ, công chức đã “nóng” đến mức nào.",https://dangcongsan.vn/noi-hay-dung/bai-2-cong-pha-vao-buc-tuong-so-trach-nhiem-639401.html,254,0
Áp lực cuộc đua vào lớp 10 công lập,"(ĐCSVN) - Còn chưa đầy 1 tháng nữa là kỳ thi tuyển sinh lớp 10 năm học 2023 - 2024 diễn ra. Các sĩ tử đang trong giai đoạn nước rút cho kỳ thi quan trọng này, kèm theo đó là rất nhiều áp lực cần giải tỏa.",https://dangcongsan.vn/giao-duc/ap-luc-cuoc-dua-vao-lop-10-cong-lap-637904.html,255,0
"“Bốc thuốc trị bệnh” sợ sai, ""né"" trách nhiệm","LTS: Tình trạng một bộ phận cán bộ sợ sai, sợ trách nhiệm, dẫn tới không dám làm, “vo tròn” vì sự an toàn của cá nhân, dẫn tới công việc chung bị đình trệ làm cản trở động lực phát triển của đất nước đã thật sự “rất nóng” tại diễn đàn Quốc hội, khiến cho các đại biểu tranh luận “nảy lửa”. Việc “bốc thuốc trị bệnh” giải tỏa, khắc phục cho được tâm lý sợ làm sai, sợ bị xử lý trách nhiệm là điều cần thiết trong giai đoạn hiện nay.",https://dangcongsan.vn/noi-hay-dung/boc-thuoc-tri-benh-so-sai-ne-trach-nhiem-637389.html,256,0
Thị trường bảo hiểm - Lành mạnh hóa cần hơn “cái ôm hòa giải”,"(ĐCSVN) – Vụ việc lùm xùm liên quan đến hợp đồng bảo hiểm cuả nữ diễn viên Ngọc Lan đã được khép lại sau “cái ôm” hòa giải với lãnh đạo công ty bảo hiểm trước sự ngỡ ngàng của không ít người. Đây có thể được coi là cái kết có hậu với các bên liên quan, song với cả ngành bảo hiểm thì bấy nhiêu là chưa đủ. Hơn lúc nào, giờ chính là thời điểm mà cơ quan chức năng cần quyết liệt thực hiện các giải pháp để lành mạnh hóa và chấn chỉnh lại hoạt động của thị trường bảo hiểm - vốn đã tồn tại quá nhiều bức xúc trong dư luận thời gian qua.",https://dangcongsan.vn/noi-hay-dung/thi-truong-bao-hiem-lanh-manh-hoa-can-hon-cai-om-hoa-giai-636852.html,257,0
Khi mỗi ngày đến lớp không phải là một ngày vui…,"(ĐCSVN) – Không phải là những câu chuyện “chỉ có trên phim ảnh”, những vụ việc gần đây liên quan đến bạo lực học đường đã cho thấy tính nghiêm trọng của vấn đề - khi mà hậu quả của những vụ việc ấy là nỗi sợ hãi của nhiều em học sinh khi phải đến trường, là cái chết để kết thúc những nỗi ám ảnh, là sự đau đớn, day dứt của những người ở lại…",https://dangcongsan.vn/cung-ban-luan/khi-moi-ngay-den-lop-khong-phai-la-mot-ngay-vui-636300.html,258,0
Ngăn ngừa hành vi phạm tội của đối tượng “nghiện game”,"(ĐCSVN) - Các vụ án liên quan đến những đối tượng “nghiện game” đang tạo lên những lo lắng trong dư luận xã hội. Đã đến lúc coi ""nghiện game"" là một vấn đề đáng báo động. Theo các chuyên gia, để ngăn ngừa hành vi phạm tội của đối tượng “nghiện game”, cần có sự chung tay của gia đình, xã hội và các cơ quan chức năng trong công tác tuyên truyền, giáo dục và xử lý nghiêm các vi phạm.",https://dangcongsan.vn/xa-hoi/ngan-ngua-hanh-vi-pham-toi-cua-doi-tuong-nghien-game-636064.html,259,0
Khi văn bản xa rời thực tế,"(ĐCSVN) - Nhiều văn bản quy phạm pháp luật ra đời gặp sự phản đối của doanh nghiệp và người dân, thậm chí chưa kịp thực thi đã phải sửa đổi; bởi nếu tiếp tục thực hiện sẽ là rào cản sự phát triển của xã hội, gây tốn kém thời gian, công sức, tiền của, thậm chí đẩy người dân và doanh nghiệp vào nguy cơ phá sản.",https://dangcongsan.vn/noi-hay-dung/khi-van-ban-xa-roi-thuc-te-635928.html,260,0
Cần lên án mạnh mẽ các hành vi bạo hành trẻ em,"(ĐCSVN) - Thời gian gần đây, dư luận lại bàng hoàng về một số vụ  bạo hành trẻ em đến rùng rợn. Đáng trách hơn trong số đó có cả những người là cha mẹ ruột.",https://dangcongsan.vn/noi-hay-dung/can-len-an-manh-me-cac-hanh-vi-bao-hanh-tre-em-635606.html,261,0
"Từ chuyến bay nhân đạo, trở thành “đại án”!","(ĐCSVN) – Cơ quan An ninh Điều tra (ANĐT) Bộ Công an đã ban hành kết luận điều tra vụ án “Đưa hối lộ, môi giới hối lộ, nhận hối lộ, lợi dụng chức vụ quyền hạn trong khi thi hành công vụ, lừa đảo chiếm đoạt tài sản” xảy ra tại Bộ Ngoại giao, TP Hà Nội và các tỉnh, thành phố; chuyển hồ sơ đến Viện Kiểm sát Nhân dân Tối cao đề nghị truy tố 54 bị can. Dư luận “giật mình”, ngỡ ngàng trước số tiền, số lần nhận hối lộ, cũng như có tới 54 bị can từ thứ trưởng đến phó chủ tịch tỉnh, thành phố, thư ký, trợ lý, cán bộ các bộ!",https://dangcongsan.vn/xay-dung-dang/tu-chuyen-bay-nhan-dao-tro-thanh-dai-an-635226.html,262,0
"Xóa sổ sim rác, liệu có khả thi?","(ĐCSVN) - Theo Cục Viễn thông, việc rà soát, chuẩn hóa thông tin thuê bao của người sử dụng dịch vụ viễn thông di động để đảm bảo trùng khớp với thông tin trong Cơ sở dữ liệu quốc gia về dân cư là hoạt động cần thiết, phải có sự tham gia, phối hợp của cơ quan quản lý nhà nước, doanh nghiệp và người dân…",https://dangcongsan.vn/noi-hay-dung/xoa-so-sim-rac-lieu-co-kha-thi-634694.html,263,0
"Có nên ""cấm cửa"" bác sĩ vi phạm hợp đồng đào tạo?","(ĐCSVN) – Vừa qua một số đơn vị y tế của tỉnh, thành đã ban hành văn bản đề nghị ngành y tế toàn quốc không tiếp nhận bác sĩ “đã nhận tiền nhưng chưa làm hết số năm theo hợp đồng cam kết”. Việc làm này gây xôn xao dư luận và câu hỏi đặt ra là có cần phát công văn đi toàn quốc không?",https://dangcongsan.vn/noi-hay-dung/co-nen-cam-cua-bac-si-vi-pham-hop-dong-dao-tao-634007.html,264,0
Khắc phục tình trạng lệch chuẩn tiếng Việt ở người trẻ,"(ĐCSVN) - Lệch chuẩn tiếng Việt ở người trẻ có nhiều nguyên nhân. Tình trạng này đã đưa đến nguy cơ đe dọa sự trong sáng vốn có của tiếng Việt. Việc khắc phục lệch chuẩn tiếng Việt ở người trẻ chính là trực tiếp bảo tồn bản sắc văn hóa truyền thống của dân tộc, góp phần xây dựng nền văn hóa Việt Nam thực sự tiên tiến, đậm đà bản sắc dân tộc.",https://dangcongsan.vn/noi-hay-dung/khac-phuc-tinh-trang-lech-chuan-tieng-viet-o-nguoi-tre-633117.html,265,0
Cảnh giác với thủ đoạn lừa đảo qua điện thoại thông báo người dân gặp nạn,"(ĐCSVN) - Những ngày gần đây, hàng loạt phụ huynh tại TP Hồ Chí Minh và TP Hà Nội nhận được cuộc gọi của kẻ lạ mặt yêu cầu chuyển khoản gấp chi phí phẫu thuật cho con do bị té ngã ở trường học. Quá lo sợ, nhiều phụ huynh đã chuyển tiền cho bọn xấu. Đây là thủ đoạn lừa đảo cần các cơ quan chức năng vào cuộc và xử lý nghiêm minh.",https://dangcongsan.vn/noi-hay-dung/canh-giac-voi-thu-doan-lua-dao-qua-dien-thoai-thong-bao-nguoi-dan-gap-nan-632994.html,266,0
